ID,RegionA,RegionB,VolumeA,VolumeB,CLASS_REFORMAT_ERROR,CLASS_WLZ_RCC_EMPTY,CLASS_WLZ_RCC_DC,CLASS_WLZ_RCC_EC,CLASS_WLZ_RCC_EQ,CLASS_WLZ_RCC_PO,CLASS_WLZ_RCC_TPP,CLASS_WLZ_RCC_NTPP,CLASS_WLZ_RCC_TPPI,CLASS_WLZ_RCC_NTPPI,CLASS_WLZ_RCC_TSUR,CLASS_WLZ_RCC_TSURI,CLASS_WLZ_RCC_NTSUR,CLASS_WLZ_RCC_NTSURI,CLASS_WLZ_RCC_ENC,CLASS_WLZ_RCC_ENCI,CLASS_WLZ_RCC_OST,QUANT_REFORMAT_ERROR,QUANT_WLZ_RCC_EMPTY,QUANT_WLZ_RCC_DC,QUANT_WLZ_RCC_EC,QUANT_WLZ_RCC_EQ,QUANT_WLZ_RCC_PO,QUANT_WLZ_RCC_TPP,QUANT_WLZ_RCC_NTPP,QUANT_WLZ_RCC_TPPI,QUANT_WLZ_RCC_NTPPI,QUANT_WLZ_RCC_TSUR,QUANT_WLZ_RCC_TSURI,QUANT_WLZ_RCC_NTSUR,QUANT_WLZ_RCC_NTSURI,QUANT_WLZ_RCC_ENC,QUANT_WLZ_RCC_ENCI,QUANT_WLZ_RCC_OST
5750,Tcf7l1,heart,3381256,840612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000803132881986,0,0,0,0,0,0,0,0,0,1,0
5751,Tcf7l1,hindlimb_L,3381256,177791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0254713461043,0,0,0,0,0,0,0,0,0,1,0
5752,Tcf7l1,hindlimb_R,3381256,152739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.023233573227,0,0,0,0,0,0,0,0,0,0.903220526519,0
5753,Tcf7l1,hyoid_arch,3381256,165060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0202938679358,0,0,0,0,0,0,0,0,0,0.986150490731,0
5754,Tcf7l1,liver,3381256,88757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0021964482522,0,0,0,0,0,0,0,0,0,1,0
5755,Tcf7l1,mandibular_arch,3381256,365770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0377400189877,0,0,0,0,0,0,0,0,0,0.998985701397,0
5756,Tcf7l1,maxillary_process,3381256,266980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0292304545615,0,0,0,0,0,0,0,0,0,0.963199490599,0
5757,Tcf7l1,mesencephalon,3381256,745515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0129941443382,0,0,0,0,0,0,0,0,0,0.839572644414,0
5758,Tcf7l1,metencephalon,3381256,1768228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0320415888299,0,0,0,0,0,0,0,0,0,0.867256937454,0
5759,Tcf7l1,neural_tube,3381256,1377217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.113473633913,0,0,0,0,0,0,0,0,0,0.858458761401,0
5760,Tcf7l1,olfactory_placode,3381256,618910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0916083362669,0,0,0,0,0,0,0,0,0,0.986860771356,0
5761,Tcf7l1,otic_pit,3381256,101926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00713021342643,0,0,0,0,0,0,0,0,0,0.991876459392,0
5762,Tcf7l1,rathke_pouch,3381256,13624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.76739856605e-05,0,0,0,0,0,0,0,0,0,1,0
5763,Tcf7l1,tail_bud,3381256,119066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.85688084036e-07,0,0,0,0,0,0,0,0,0,0.995372314515,0
5764,Tcf7l1,telencephalon,3381256,1002166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0205986004035,0,0,0,0,0,0,0,0,0,0.976825196624,0
5765,Tcf7l1,Ctnnb1,3381256,5673688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.403007862935,0,0,0,0,0,0,0,0,0.993075058499,0.985569351011,0
5766,Tcf7l1,Fgf8_1009,3381256,67598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00506897938487,0,0,0,0,0,0,0,0,0.737887341272,0.934938903518,0
5767,Tcf7l1,Fgf8_1028,3381256,27832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00142675394237,0,0,0,0,0,0,0,0,0.607237074034,0.839321644151,0
5768,Tcf7l1,Fzd1,3381256,515619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0471917860124,0,0,0,0,0,0,0,0,0.934673979137,0.987025303567,0
5769,Tcf7l1,Fzd10,3381256,3644620,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.203086091867,0,0,0,0,0,0,0,0,0.999134641092,0.855262277,0
5770,Tcf7l1,Fzd3,3381256,3793904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.222575933052,0,0,0,0,0,0,0,0,0.984612226936,0.866764947136,0
5771,Tcf7l1,Fzd4,3381256,157650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0145471986258,0,0,0,0,0,0,0,0,0.857566833153,0.869552806851,0
5772,Tcf7l1,Fzd5,3381256,265320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0055922060438,0,0,0,0,0,0,0,0,0.981876557114,0.956893562491,0
5773,Tcf7l1,Fzd6,3381256,3228769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.180575375613,0,0,0,0,0,0,0,0,0.999165103145,0.855512735659,0
5774,Tcf7l1,Fzd7,3381256,2263985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.148448714443,0,0,0,0,0,0,0,0,0.995496643851,0.898354450228,0
5775,Tcf7l1,Fzd8,3381256,2742695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.13186227026,0,0,0,0,0,0,0,0,0.999754529086,0.823839690523,0
5776,Tcf7l1,Fzd9,3381256,327569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.014271298241,0,0,0,0,0,0,0,0,0.95951415687,0.855847165025,0
5777,Tcf7l1,Lef1,3381256,2414676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.253197518225,0,0,0,0,0,0,0,0,0.999604584805,0.897483968864,0
5778,Tcf7l1,PCNA_B,3381256,2258472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.215902267789,0,0,0,0,0,0,0,0,0.98322191517,0.978717911933,0
5779,Tcf7l1,PCNA_C,3381256,3054671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.24625321031,0,0,0,0,0,0,0,0,0.994131174924,0.975435325114,0
5780,Tcf7l1,Sfrp1,3381256,2304559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.179855113394,0,0,0,0,0,0,0,0,0.948040609762,0.911147425603,0
5781,Tcf7l1,Sfrp2,3381256,4169934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.195584349908,0,0,0,0,0,0,0,0,0.968642717381,0.856061510806,0
5782,Tcf7l1,Sfrp3,3381256,2704049,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.223795793008,0,0,0,0,0,0,0,0,0.979525655555,0.965650770382,0
5783,Tcf7l1,Sfrp4,3381256,2253489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.262829448678,0,0,0,0,0,0,0,0,0.981383840798,0.99436740095,0
5784,Tcf7l1,Shh,3381256,385609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0252667776074,0,0,0,0,0,0,0,0,0.736163425662,0.994603341727,0
5785,Tcf7l1,Tcf7,3381256,4137336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.299636033764,0,0,0,0,0,0,0,0,0.996330653461,0.922995860138,0
5786,Tcf7l1,Tcf7l1,3381256,3381256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5787,Tcf7l1,Tcf7l2,3381256,2486259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.221487677631,0,0,0,0,0,0,0,0,0.973553910145,0.98940938977,0
5788,Tcf7l1,Wif1,3381256,1408138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.130881237959,0,0,0,0,0,0,0,0,0.995949434175,0.980675189506,0
5789,Tcf7l1,Wise,3381256,1848536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.127072937665,0,0,0,0,0,0,0,0,0.999232829457,0.873971077653,0
5790,Tcf7l1,Wnt1,3381256,154892,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00330515060438,0,0,0,0,0,0,0,0,0.912572428707,0,0
5791,Tcf7l1,Wnt10A,3381256,413643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0110612242506,0,0,0,0,0,0,0,0,0.990836541214,0.610579654436,0
5792,Tcf7l1,Wnt10B,3381256,51179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00155291056933,0,0,0,0,0,0,0,0,0.771869092432,0.904589773149,0
5793,Tcf7l1,Wnt11,3381256,3196672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.164843443009,0,0,0,0,0,0,0,0,0.994793354895,0.949200918956,0
5794,Tcf7l1,Wnt16,3381256,463013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0674261225655,0,0,0,0,0,0,0,0,0.910771618594,0.940496271163,0
5795,Tcf7l1,Wnt2,3381256,981554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0219148562394,0,0,0,0,0,0,0,0,0.825266409878,0.99921552966,0
5796,Tcf7l1,Wnt2B,3381256,51084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00170465539316,0,0,0,0,0,0,0,0,0.702526516774,0.631724218934,0
5797,Tcf7l1,Wnt3,3381256,1028642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0605488816121,0,0,0,0,0,0,0,0,0.969475839747,0.807157397812,0
5798,Tcf7l1,Wnt3A,3381256,377281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0159262474808,0,0,0,0,0,0,0,0,0.842007821945,0.672238994277,0
5799,Tcf7l1,Wnt4,3381256,592591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0340559426548,0,0,0,0,0,0,0,0,0.939270791682,0.778037465976,0
5800,Tcf7l1,Wnt5A,3381256,429701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0372028248378,0,0,0,0,0,0,0,0,0.743802007301,0.934293846186,0
5801,Tcf7l1,Wnt5B,3381256,17485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00225206894274,0,0,0,0,0,0,0,0,0.669068831227,0.959336574206,0
5802,Tcf7l1,Wnt6,3381256,1236140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0607122403781,0,0,0,0,0,0,0,0,0.996247548248,0.891904638633,0
5803,Tcf7l1,Wnt7A,3381256,884601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.121341880632,0,0,0,0,0,0,0,0,0.957390981339,0.978397040021,0
5804,Tcf7l1,Wnt7B,3381256,1173183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.116455094224,0,0,0,0,0,0,0,0,0.816639142378,0.991486409196,0
5805,Tcf7l1,Wnt8A,3381256,143251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00974070529009,0,0,0,0,0,0,0,0,0.67727022148,0.997333351949,0
5806,Tcf7l1,Wnt8B,3381256,108590,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00325973183323,0,0,0,0,0,0,0,0,0,0.933281149277,0
5807,Tcf7l1,Wnt9A,3381256,271095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0116853384818,0,0,0,0,0,0,0,0,0.849962262544,0.904668105277,0
5808,Tcf7l1,Wnt9B,3381256,83024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00865821158739,0,0,0,0,0,0,0,0,0.862536288291,0.996230005781,0
5809,Tcf7l2,2ndBranchialArch_LHS,2486259,153797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0191877323284,0,0,0,0,0,0,0,0,0,0.986592716373,0
5810,Tcf7l2,2ndBranchialArch_RHS,2486259,159138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00994329895333,0,0,0,0,0,0,0,0,0,0.996675841094,0
5811,Tcf7l2,FitzP_BranchialArch_L,2486259,1194804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0904204015617,0,0,0,0,0,0,0,0,0,0.879615401355,0
5812,Tcf7l2,diencephalon,2486259,1219472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.124078998217,0,0,0,0,0,0,0,0,0,0.998218901295,0
5813,Tcf7l2,diencephalon_floor_plate,2486259,71335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0179551535096,0,0,0,0,0,0,0,0,0,1,0
5814,Tcf7l2,embryo,2486259,14409122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.172547570907,0,0,0,0,0,0,0,1,0.905797730077,0
5815,Tcf7l2,eye,2486259,56729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00419013440732,0,0,0,0,0,0,0,0,0,1,0
5816,Tcf7l2,forelimb_L,2486259,261002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0329229355535,0,0,0,0,0,0,0,0,0,0.989425368388,0
5817,Tcf7l2,forelimb_L_AER,2486259,10181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.32189983444e-05,0,0,0,0,0,0,0,0,0,0.972104901287,0
5818,Tcf7l2,forelimb_L_PZ,2486259,27426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000356974006562,0,0,0,0,0,0,0,0,0,0.973820462335,0
5819,Tcf7l2,forelimb_L_anterior,2486259,45965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00170139675932,0,0,0,0,0,0,0,0,0,0.982008049603,0
5820,Tcf7l2,forelimb_L_dorsal,2486259,181623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0244638031099,0,0,0,0,0,0,0,0,0,0.982843582586,0
5821,Tcf7l2,forelimb_L_flank,2486259,19602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.35453559379e-05,0,0,0,0,0,0,0,0,0,1,0
5822,Tcf7l2,forelimb_L_flank_proximal,2486259,495458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.042569692189,0,0,0,0,0,0,0,0,0,0.999997981665,0
5823,Tcf7l2,forelimb_L_flank_proximal_v2,2486259,408923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0420467318682,0,0,0,0,0,0,0,0,0,0.999997554552,0
5824,Tcf7l2,forelimb_L_middle,2486259,55103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0109928317651,0,0,0,0,0,0,0,0,0,0.987151334773,0
5825,Tcf7l2,forelimb_L_posterior,2486259,45584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00320156845155,0,0,0,0,0,0,0,0,0,0.995787995788,0
5826,Tcf7l2,forelimb_L_proximal,2486259,76790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0185266576274,0,0,0,0,0,0,0,0,0,0.999309805964,0
5827,Tcf7l2,forelimb_L_ventral,2486259,114260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0164705726004,0,0,0,0,0,0,0,0,0,0.999369858218,0
5828,Tcf7l2,forelimb_R,2486259,234439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0174032284543,0,0,0,0,0,0,0,0,0,0.962685389376,0
5829,Tcf7l2,forelimb_R_AER,2486259,13414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919934396899,0
5830,Tcf7l2,forelimb_R_PZ,2486259,41958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00010324546788,0,0,0,0,0,0,0,0,0,0.906692406692,0
5831,Tcf7l2,forelimb_R_anterior,2486259,32242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000263718421804,0,0,0,0,0,0,0,0,0,0.970721419267,0
5832,Tcf7l2,forelimb_R_dorsal,2486259,172746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0122913794738,0,0,0,0,0,0,0,0,0,0.953440311208,0
5833,Tcf7l2,forelimb_R_flank,2486259,55479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.20031634177e-05,0,0,0,0,0,0,0,0,0,0.886912164963,0
5834,Tcf7l2,forelimb_R_middle,2486259,69380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00945171445387,0,0,0,0,0,0,0,0,0,0.961617180744,0
5835,Tcf7l2,forelimb_R_posterior,2486259,46795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00372555328548,0,0,0,0,0,0,0,0,0,0.997585212095,0
5836,Tcf7l2,forelimb_R_proximal,2486259,41388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00636791786127,0,0,0,0,0,0,0,0,0,0.991470957766,0
5837,Tcf7l2,forelimb_R_ventral,2486259,114699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0112267027257,0,0,0,0,0,0,0,0,0,0.999965126113,0
5838,Tcf7l2,heart,2486259,840612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0153560628904,0,0,0,0,0,0,0,0,0,1,0
5839,Tcf7l2,hindlimb_L,2486259,177791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0216318037522,0,0,0,0,0,0,0,0,0,1,0
5840,Tcf7l2,hindlimb_R,2486259,152739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00192716413015,0,0,0,0,0,0,0,0,0,0.841324088805,0
5841,Tcf7l2,hyoid_arch,2486259,165060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0129710407665,0,0,0,0,0,0,0,0,0,0.990409548043,0
5842,Tcf7l2,liver,2486259,88757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.028467812153,0,0,0,0,0,0,0,0,0,1,0
5843,Tcf7l2,mandibular_arch,2486259,365770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0858353232497,0,0,0,0,0,0,0,0,0,0.999926183121,0
5844,Tcf7l2,maxillary_process,2486259,266980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.022508839867,0,0,0,0,0,0,0,0,0,0.975927035733,0
5845,Tcf7l2,mesencephalon,2486259,745515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0044410463452,0,0,0,0,0,0,0,0,0,0.715862189225,0
5846,Tcf7l2,metencephalon,2486259,1768228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.016043239226,0,0,0,0,0,0,0,0,0,0.873213748453,0
5847,Tcf7l2,neural_tube,2486259,1377217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0365951066826,0,0,0,0,0,0,0,0,0,0.839138639735,0
5848,Tcf7l2,olfactory_placode,2486259,618910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.079163171017,0,0,0,0,0,0,0,0,0,0.979549530626,0
5849,Tcf7l2,otic_pit,2486259,101926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00213810319039,0,0,0,0,0,0,0,0,0,0.993534525048,0
5850,Tcf7l2,rathke_pouch,2486259,13624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00242879815994,0,0,0,0,0,0,0,0,0,1,0
5851,Tcf7l2,tail_bud,2486259,119066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000259919958474,0,0,0,0,0,0,0,0,0,0.991878453967,0
5852,Tcf7l2,telencephalon,2486259,1002166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0172847347435,0,0,0,0,0,0,0,0,0,0.937350698387,0
5853,Tcf7l2,Ctnnb1,2486259,5673688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.288145089018,0,0,0,0,0,0,0,0,0.988908637435,0.975362233524,0
5854,Tcf7l2,Fgf8_1009,2486259,67598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00715776704485,0,0,0,0,0,0,0,0,0.882804245254,0.904094795704,0
5855,Tcf7l2,Fgf8_1028,2486259,27832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00248858584046,0,0,0,0,0,0,0,0,0.775869690165,0.836986202932,0
5856,Tcf7l2,Fzd1,2486259,515619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0510773630682,0,0,0,0,0,0,0,0,0.966365129297,0.957458898916,0
5857,Tcf7l2,Fzd10,2486259,3644620,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.087396399549,0,0,0,0,0,0,0,0,0.998807043031,0.808396760156,0
5858,Tcf7l2,Fzd3,2486259,3793904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.135164998638,0,0,0,0,0,0,0,0,0.998004230452,0.838890230222,0
5859,Tcf7l2,Fzd4,2486259,157650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00726520750416,0,0,0,0,0,0,0,0,0.944251182198,0.787681573105,0
5860,Tcf7l2,Fzd5,2486259,265320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0124001196522,0,0,0,0,0,0,0,0,0.992217222743,0.959117292326,0
5861,Tcf7l2,Fzd6,2486259,3228769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0704223980341,0,0,0,0,0,0,0,0,0.99943972048,0.81781663538,0
5862,Tcf7l2,Fzd7,2486259,2263985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0583565658517,0,0,0,0,0,0,0,0,0.998516646898,0.838588594889,0
5863,Tcf7l2,Fzd8,2486259,2742695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0435817461597,0,0,0,0,0,0,0,0,0.999435296162,0.759762569298,0
5864,Tcf7l2,Fzd9,2486259,327569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0225241610629,0,0,0,0,0,0,0,0,0.993483382061,0.791369146653,0
5865,Tcf7l2,Lef1,2486259,2414676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.118571012855,0,0,0,0,0,0,0,0,0.996911826161,0.879717610147,0
5866,Tcf7l2,PCNA_B,2486259,2258472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.124157367261,0,0,0,0,0,0,0,0,0.984689849288,0.956436918412,0
5867,Tcf7l2,PCNA_C,2486259,3054671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.139363544019,0,0,0,0,0,0,0,0,0.983019468205,0.945152849521,0
5868,Tcf7l2,Sfrp1,2486259,2304559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.138548102336,0,0,0,0,0,0,0,0,0.998377884203,0.907625710602,0
5869,Tcf7l2,Sfrp2,2486259,4169934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.128493272893,0,0,0,0,0,0,0,0,0.997746815597,0.834269798994,0
5870,Tcf7l2,Sfrp3,2486259,2704049,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.152077145078,0,0,0,0,0,0,0,0,0.989429098095,0.94855973394,0
5871,Tcf7l2,Sfrp4,2486259,2253489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.15364636133,0,0,0,0,0,0,0,0,0.989548554676,0.976721874391,0
5872,Tcf7l2,Shh,2486259,385609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0406076674424,0,0,0,0,0,0,0,0,0.915558676711,0.996771340918,0
5873,Tcf7l2,Tcf7,2486259,4137336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.124761393872,0,0,0,0,0,0,0,0,0.989087621201,0.895665229993,0
5874,Tcf7l2,Tcf7l1,2486259,3381256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.221487677631,0,0,0,0,0,0,0,0,0.98940938977,0.973553910145,0
